DateTime,Consumption kWh,Off-peak,Mid-peak,On-peak
02/23/2012 09:00:00,0.35,0,0,1
02/23/2012 10:00:00,0.33,0,0,1
02/23/2012 11:00:00,0.29,0,0,1
02/23/2012 12:00:00,0.26,0,1,0
02/23/2012 13:00:00,0.27,0,1,0
02/23/2012 14:00:00,0.26,0,1,0
02/23/2012 15:00:00,0.27,0,1,0
02/23/2012 16:00:00,0.27,0,1,0
02/23/2012 17:00:00,0.26,0,1,0
02/23/2012 18:00:00,0.28,0,0,1
02/23/2012 19:00:00,0.27,0,0,1
02/23/2012 20:00:00,0.39,1,0,0
02/23/2012 21:00:00,0.44,1,0,0
02/23/2012 22:00:00,0.42,1,0,0
02/23/2012 23:00:00,0.45,1,0,0
02/23/2012 00:00:00,0.45,1,0,0
02/24/2012 01:00:00,0.29,1,0,0
02/24/2012 02:00:00,0.31,1,0,0
02/24/2012 03:00:00,0.28,1,0,0
02/24/2012 04:00:00,0.32,1,0,0
02/24/2012 05:00:00,0.3,1,0,0
02/24/2012 06:00:00,0.3,1,0,0
02/24/2012 07:00:00,0.3,1,0,0
02/24/2012 08:00:00,0.35,0,0,1
02/24/2012 09:00:00,0.47,0,0,1
02/24/2012 10:00:00,0.4,0,0,1
02/24/2012 11:00:00,0.43,0,0,1
02/24/2012 12:00:00,0.67,0,1,0
02/24/2012 13:00:00,1.77,0,1,0
02/24/2012 14:00:00,1.39,0,1,0
02/24/2012 15:00:00,0.39,0,1,0
02/24/2012 16:00:00,0.39,0,1,0
02/24/2012 17:00:00,0.38,0,1,0
02/24/2012 18:00:00,0.33,0,0,1
02/24/2012 19:00:00,0.32,0,0,1
02/24/2012 20:00:00,1.43,1,0,0
02/24/2012 21:00:00,0.39,1,0,0
02/24/2012 22:00:00,0.43,1,0,0
02/24/2012 23:00:00,0.43,1,0,0
02/24/2012 00:00:00,0.37,1,0,0
02/25/2012 01:00:00,0.31,1,0,0
02/25/2012 02:00:00,0.3,1,0,0
02/25/2012 03:00:00,0.3,1,0,0
02/25/2012 04:00:00,0.33,1,0,0
02/25/2012 05:00:00,0.31,1,0,0
02/25/2012 06:00:00,0.31,1,0,0
02/25/2012 07:00:00,0.29,1,0,0
02/25/2012 08:00:00,0.27,1,0,0
02/25/2012 09:00:00,0.38,1,0,0
02/25/2012 10:00:00,0.43,1,0,0
02/25/2012 11:00:00,0.31,1,0,0
02/25/2012 12:00:00,0.3,1,0,0
02/25/2012 13:00:00,0.3,1,0,0
02/25/2012 14:00:00,0.29,1,0,0
02/25/2012 15:00:00,0.29,1,0,0
02/25/2012 16:00:00,0.3,1,0,0
02/25/2012 17:00:00,0.38,1,0,0
02/25/2012 18:00:00,0.46,1,0,0
02/25/2012 19:00:00,0.48,1,0,0
02/25/2012 20:00:00,0.42,1,0,0
02/25/2012 21:00:00,0.4,1,0,0
02/25/2012 22:00:00,0.44,1,0,0
02/25/2012 23:00:00,0.47,1,0,0
02/25/2012 00:00:00,0.39,1,0,0
02/26/2012 01:00:00,0.36,1,0,0
02/26/2012 02:00:00,0.35,1,0,0
02/26/2012 03:00:00,0.33,1,0,0
02/26/2012 04:00:00,0.35,1,0,0
02/26/2012 05:00:00,0.34,1,0,0
02/26/2012 06:00:00,0.29,1,0,0
02/26/2012 07:00:00,0.27,1,0,0
02/26/2012 08:00:00,0.28,1,0,0
02/26/2012 09:00:00,0.28,1,0,0
02/26/2012 10:00:00,0.37,1,0,0
02/26/2012 11:00:00,0.66,1,0,0
02/26/2012 12:00:00,0.48,1,0,0
02/26/2012 13:00:00,0.46,1,0,0
02/26/2012 14:00:00,0.42,1,0,0
02/26/2012 15:00:00,4.21,1,0,0
02/26/2012 16:00:00,2.87,1,0,0
02/26/2012 17:00:00,0.32,1,0,0
02/26/2012 18:00:00,0.31,1,0,0
02/26/2012 19:00:00,0.5,1,0,0
02/26/2012 20:00:00,0.32,1,0,0
02/26/2012 21:00:00,0.31,1,0,0
02/26/2012 22:00:00,0.31,1,0,0
02/26/2012 23:00:00,1.66,1,0,0
02/26/2012 00:00:00,2.59,1,0,0
02/27/2012 01:00:00,0.31,1,0,0
02/27/2012 02:00:00,0.29,1,0,0
02/27/2012 03:00:00,0.28,1,0,0
02/27/2012 04:00:00,0.3,1,0,0
02/27/2012 05:00:00,0.31,1,0,0
02/27/2012 06:00:00,0.28,1,0,0
02/27/2012 07:00:00,0.3,1,0,0
02/27/2012 08:00:00,0.45,0,0,1
02/27/2012 09:00:00,0.61,0,0,1
02/27/2012 10:00:00,0.57,0,0,1
02/27/2012 11:00:00,0.6,0,0,1
02/27/2012 12:00:00,1.65,0,1,0
02/27/2012 13:00:00,0.46,0,1,0
02/27/2012 14:00:00,0.46,0,1,0
02/27/2012 15:00:00,0.4,0,1,0
02/27/2012 16:00:00,0.36,0,1,0
02/27/2012 17:00:00,0.3,0,1,0
02/27/2012 18:00:00,0.35,0,0,1
02/27/2012 19:00:00,0.58,0,0,1
02/27/2012 20:00:00,0.5,1,0,0
02/27/2012 21:00:00,0.43,1,0,0
02/27/2012 22:00:00,0.42,1,0,0
02/27/2012 23:00:00,0.31,1,0,0
02/27/2012 00:00:00,0.28,1,0,0
02/28/2012 01:00:00,0.29,1,0,0
02/28/2012 02:00:00,0.28,1,0,0
02/28/2012 03:00:00,0.29,1,0,0
02/28/2012 04:00:00,0.29,1,0,0
02/28/2012 05:00:00,0.3,1,0,0
02/28/2012 06:00:00,0.39,1,0,0
02/28/2012 07:00:00,0.43,1,0,0
02/28/2012 08:00:00,0.53,0,0,1
02/28/2012 09:00:00,0.31,0,0,1
02/28/2012 10:00:00,0.37,0,0,1
02/28/2012 11:00:00,0.44,0,0,1
02/28/2012 12:00:00,0.43,0,1,0
02/28/2012 13:00:00,0.42,0,1,0
02/28/2012 14:00:00,0.39,0,1,0
02/28/2012 15:00:00,0.44,0,1,0
02/28/2012 16:00:00,0.39,0,1,0
02/28/2012 17:00:00,0.4,0,1,0
02/28/2012 18:00:00,0.48,0,0,1
02/28/2012 19:00:00,0.45,0,0,1
02/28/2012 20:00:00,0.51,1,0,0
02/28/2012 21:00:00,0.45,1,0,0
02/28/2012 22:00:00,0.55,1,0,0
02/28/2012 23:00:00,0.44,1,0,0
02/28/2012 00:00:00,0.32,1,0,0
02/29/2012 01:00:00,0.29,1,0,0
02/29/2012 02:00:00,0.29,1,0,0
02/29/2012 03:00:00,0.28,1,0,0
02/29/2012 04:00:00,0.31,1,0,0
02/29/2012 05:00:00,0.31,1,0,0
02/29/2012 06:00:00,0.31,1,0,0
02/29/2012 07:00:00,0.37,1,0,0
02/29/2012 08:00:00,0.43,0,0,1
02/29/2012 09:00:00,0.4,0,0,1
02/29/2012 10:00:00,0.4,0,0,1
02/29/2012 11:00:00,0.48,0,0,1
02/29/2012 12:00:00,1.69,0,1,0
02/29/2012 13:00:00,2.73,0,1,0
02/29/2012 14:00:00,0.35,0,1,0
02/29/2012 15:00:00,0.3,0,1,0
02/29/2012 16:00:00,0.41,0,1,0
02/29/2012 17:00:00,0.37,0,1,0
02/29/2012 18:00:00,0.34,0,0,1
02/29/2012 19:00:00,1.23,0,0,1
02/29/2012 20:00:00,0.45,1,0,0
02/29/2012 21:00:00,0.54,1,0,0
02/29/2012 22:00:00,0.67,1,0,0
02/29/2012 23:00:00,0.53,1,0,0
02/29/2012 00:00:00,0.34,1,0,0
03/01/2012 01:00:00,0.28,1,0,0
03/01/2012 02:00:00,0.3,1,0,0
03/01/2012 03:00:00,0.29,1,0,0
03/01/2012 04:00:00,0.31,1,0,0
03/01/2012 05:00:00,0.31,1,0,0
03/01/2012 06:00:00,0.28,1,0,0
03/01/2012 07:00:00,0.3,1,0,0
03/01/2012 08:00:00,0.43,0,0,1
03/01/2012 09:00:00,0.32,0,0,1
03/01/2012 10:00:00,0.32,0,0,1
03/01/2012 11:00:00,0.3,0,0,1
03/01/2012 12:00:00,0.56,0,1,0
03/01/2012 13:00:00,0.36,0,1,0
03/01/2012 14:00:00,0.39,0,1,0
03/01/2012 15:00:00,0.6,0,1,0
03/01/2012 16:00:00,0.42,0,1,0
03/01/2012 17:00:00,0.46,0,1,0
03/01/2012 18:00:00,0.38,0,0,1
03/01/2012 19:00:00,0.4,0,0,1
03/01/2012 20:00:00,0.56,1,0,0
03/01/2012 21:00:00,0.46,1,0,0
03/01/2012 22:00:00,0.43,1,0,0
03/01/2012 23:00:00,0.57,1,0,0
03/01/2012 00:00:00,0.39,1,0,0
03/02/2012 01:00:00,0.32,1,0,0
03/02/2012 02:00:00,0.31,1,0,0
03/02/2012 03:00:00,0.38,1,0,0
03/02/2012 04:00:00,0.36,1,0,0
03/02/2012 05:00:00,0.34,1,0,0
03/02/2012 06:00:00,0.33,1,0,0
03/02/2012 07:00:00,0.32,1,0,0
03/02/2012 08:00:00,0.4,0,0,1
03/02/2012 09:00:00,0.49,0,0,1
03/02/2012 10:00:00,0.34,0,0,1
03/02/2012 11:00:00,1.26,0,0,1
03/02/2012 12:00:00,0.82,0,1,0
03/02/2012 13:00:00,0.52,0,1,0
03/02/2012 14:00:00,0.4,0,1,0
03/02/2012 15:00:00,0.46,0,1,0
03/02/2012 16:00:00,0.51,0,1,0
03/02/2012 17:00:00,0.41,0,1,0
03/02/2012 18:00:00,0.47,0,0,1
03/02/2012 19:00:00,0.48,0,0,1
03/02/2012 20:00:00,0.46,1,0,0
03/02/2012 21:00:00,0.59,1,0,0
03/02/2012 22:00:00,0.44,1,0,0
03/02/2012 23:00:00,0.42,1,0,0
03/02/2012 00:00:00,0.39,1,0,0
03/03/2012 01:00:00,0.31,1,0,0
03/03/2012 02:00:00,0.28,1,0,0
03/03/2012 03:00:00,0.3,1,0,0
03/03/2012 04:00:00,0.3,1,0,0
03/03/2012 05:00:00,0.31,1,0,0
03/03/2012 06:00:00,0.31,1,0,0
03/03/2012 07:00:00,0.29,1,0,0
03/03/2012 08:00:00,0.3,1,0,0
03/03/2012 09:00:00,0.36,1,0,0
03/03/2012 10:00:00,0.44,1,0,0
03/03/2012 11:00:00,0.37,1,0,0
03/03/2012 12:00:00,0.45,1,0,0
03/03/2012 13:00:00,0.4,1,0,0
03/03/2012 14:00:00,0.35,1,0,0
03/03/2012 15:00:00,0.44,1,0,0
03/03/2012 16:00:00,0.37,1,0,0
03/03/2012 17:00:00,0.39,1,0,0
03/03/2012 18:00:00,0.43,1,0,0
03/03/2012 19:00:00,0.42,1,0,0
03/03/2012 20:00:00,0.41,1,0,0
03/03/2012 21:00:00,0.43,1,0,0
03/03/2012 22:00:00,0.36,1,0,0
03/03/2012 23:00:00,0.41,1,0,0
03/03/2012 00:00:00,0.44,1,0,0
03/04/2012 01:00:00,0.4,1,0,0
03/04/2012 02:00:00,0.31,1,0,0
03/04/2012 03:00:00,0.26,1,0,0
03/04/2012 04:00:00,0.32,1,0,0
03/04/2012 05:00:00,0.31,1,0,0
03/04/2012 06:00:00,0.29,1,0,0
03/04/2012 07:00:00,0.31,1,0,0
03/04/2012 08:00:00,0.3,1,0,0
03/04/2012 09:00:00,0.33,1,0,0
03/04/2012 10:00:00,0.31,1,0,0
03/04/2012 11:00:00,0.44,1,0,0
03/04/2012 12:00:00,0.61,1,0,0
03/04/2012 13:00:00,5.45,1,0,0
03/04/2012 14:00:00,1.15,1,0,0
03/04/2012 15:00:00,0.43,1,0,0
03/04/2012 16:00:00,0.34,1,0,0
03/04/2012 17:00:00,0.32,1,0,0
03/04/2012 18:00:00,0.34,1,0,0
03/04/2012 19:00:00,1.6,1,0,0
03/04/2012 20:00:00,0.83,1,0,0
03/04/2012 21:00:00,1.66,1,0,0
03/04/2012 22:00:00,3.53,1,0,0
03/04/2012 23:00:00,0.62,1,0,0
03/04/2012 00:00:00,0.45,1,0,0
03/05/2012 01:00:00,0.34,1,0,0
03/05/2012 02:00:00,0.28,1,0,0
03/05/2012 03:00:00,0.28,1,0,0
03/05/2012 04:00:00,0.29,1,0,0
03/05/2012 05:00:00,0.42,1,0,0
03/05/2012 06:00:00,0.32,1,0,0
03/05/2012 07:00:00,0.3,1,0,0
03/05/2012 08:00:00,0.4,0,0,1
03/05/2012 09:00:00,0.32,0,0,1
03/05/2012 10:00:00,0.33,0,0,1
03/05/2012 11:00:00,0.32,0,0,1
03/05/2012 12:00:00,0.61,0,1,0
03/05/2012 13:00:00,0.33,0,1,0
03/05/2012 14:00:00,0.28,0,1,0
03/05/2012 15:00:00,0.27,0,1,0
03/05/2012 16:00:00,0.31,0,1,0
03/05/2012 17:00:00,0.33,0,1,0
03/05/2012 18:00:00,0.27,0,0,1
03/05/2012 19:00:00,0.28,0,0,1
03/05/2012 20:00:00,0.28,1,0,0
03/05/2012 21:00:00,0.3,1,0,0
03/05/2012 22:00:00,0.35,1,0,0
03/05/2012 23:00:00,0.4,1,0,0
03/05/2012 00:00:00,0.43,1,0,0
03/06/2012 01:00:00,0.27,1,0,0
03/06/2012 02:00:00,0.27,1,0,0
03/06/2012 03:00:00,0.28,1,0,0
03/06/2012 04:00:00,0.28,1,0,0
03/06/2012 05:00:00,0.31,1,0,0
03/06/2012 06:00:00,0.28,1,0,0
03/06/2012 07:00:00,0.38,1,0,0
03/06/2012 08:00:00,0.45,0,0,1
03/06/2012 09:00:00,0.39,0,0,1
03/06/2012 10:00:00,0.43,0,0,1
03/06/2012 11:00:00,0.28,0,0,1
03/06/2012 12:00:00,0.27,0,1,0
03/06/2012 13:00:00,0.27,0,1,0
03/06/2012 14:00:00,0.27,0,1,0
03/06/2012 15:00:00,0.26,0,1,0
03/06/2012 16:00:00,0.28,0,1,0
03/06/2012 17:00:00,0.26,0,1,0
03/06/2012 18:00:00,0.26,0,0,1
03/06/2012 19:00:00,0.32,0,0,1
03/06/2012 20:00:00,0.3,1,0,0
03/06/2012 21:00:00,0.35,1,0,0
03/06/2012 22:00:00,0.43,1,0,0
03/06/2012 23:00:00,0.42,1,0,0
03/06/2012 00:00:00,0.42,1,0,0
03/07/2012 01:00:00,0.37,1,0,0
03/07/2012 02:00:00,0.28,1,0,0
03/07/2012 03:00:00,0.29,1,0,0
03/07/2012 04:00:00,0.31,1,0,0
03/07/2012 05:00:00,0.31,1,0,0
03/07/2012 06:00:00,0.28,1,0,0
03/07/2012 07:00:00,0.29,1,0,0
03/07/2012 08:00:00,0.29,0,0,1
03/07/2012 09:00:00,0.33,0,0,1
03/07/2012 10:00:00,0.41,0,0,1
03/07/2012 11:00:00,0.39,0,0,1
03/07/2012 12:00:00,1.71,0,1,0
03/07/2012 13:00:00,0.46,0,1,0
03/07/2012 14:00:00,0.31,0,1,0
03/07/2012 15:00:00,0.3,0,1,0
03/07/2012 16:00:00,0.34,0,1,0
03/07/2012 17:00:00,0.35,0,1,0
03/07/2012 18:00:00,0.28,0,0,1
03/07/2012 19:00:00,0.27,0,0,1
03/07/2012 20:00:00,0.28,1,0,0
03/07/2012 21:00:00,0.27,1,0,0
03/07/2012 22:00:00,0.28,1,0,0
03/07/2012 23:00:00,0.28,1,0,0
03/07/2012 00:00:00,0.3,1,0,0
03/08/2012 01:00:00,0.38,1,0,0
03/08/2012 02:00:00,0.32,1,0,0
03/08/2012 03:00:00,0.29,1,0,0
03/08/2012 04:00:00,0.3,1,0,0
03/08/2012 05:00:00,0.29,1,0,0
03/08/2012 06:00:00,0.28,1,0,0
03/08/2012 07:00:00,0.29,1,0,0
03/08/2012 08:00:00,0.3,0,0,1
03/08/2012 09:00:00,0.46,0,0,1
03/08/2012 10:00:00,0.35,0,0,1
03/08/2012 11:00:00,0.29,0,0,1
03/08/2012 12:00:00,0.29,0,1,0
03/08/2012 13:00:00,0.27,0,1,0
03/08/2012 14:00:00,0.7,0,1,0
03/08/2012 15:00:00,0.33,0,1,0
03/08/2012 16:00:00,0.4,0,1,0
03/08/2012 17:00:00,0.43,0,1,0
03/08/2012 18:00:00,0.39,0,0,1
03/08/2012 19:00:00,0.35,0,0,1
03/08/2012 20:00:00,0.34,1,0,0
03/08/2012 21:00:00,0.32,1,0,0
03/08/2012 22:00:00,0.35,1,0,0
03/08/2012 23:00:00,0.4,1,0,0
03/08/2012 00:00:00,0.42,1,0,0
03/09/2012 01:00:00,0.28,1,0,0
03/09/2012 02:00:00,0.27,1,0,0
03/09/2012 03:00:00,0.26,1,0,0
03/09/2012 04:00:00,0.28,1,0,0
03/09/2012 05:00:00,0.28,1,0,0
03/09/2012 06:00:00,0.28,1,0,0
03/09/2012 07:00:00,0.27,1,0,0
03/09/2012 08:00:00,0.39,0,0,1
03/09/2012 09:00:00,0.34,0,0,1
03/09/2012 10:00:00,0.35,0,0,1
03/09/2012 11:00:00,0.35,0,0,1
03/09/2012 12:00:00,0.52,0,1,0
03/09/2012 13:00:00,0.37,0,1,0
03/09/2012 14:00:00,0.35,0,1,0
03/09/2012 15:00:00,0.36,0,1,0
03/09/2012 16:00:00,0.32,0,1,0
03/09/2012 17:00:00,0.27,0,1,0
03/09/2012 18:00:00,0.3,0,0,1
03/09/2012 19:00:00,0.29,0,0,1
03/09/2012 20:00:00,0.39,1,0,0
03/09/2012 21:00:00,0.31,1,0,0
03/09/2012 22:00:00,0.38,1,0,0
03/09/2012 23:00:00,0.41,1,0,0
03/09/2012 00:00:00,0.38,1,0,0
03/10/2012 01:00:00,0.31,1,0,0
03/10/2012 02:00:00,0.29,1,0,0
03/10/2012 03:00:00,0.31,1,0,0
03/10/2012 04:00:00,0.3,1,0,0
03/10/2012 05:00:00,0.35,1,0,0
03/10/2012 06:00:00,0.29,1,0,0
03/10/2012 07:00:00,0.31,1,0,0
03/10/2012 08:00:00,0.49,1,0,0
03/10/2012 09:00:00,0.4,1,0,0
03/10/2012 10:00:00,0.32,1,0,0
03/10/2012 11:00:00,0.35,1,0,0
03/10/2012 12:00:00,0.36,1,0,0
03/10/2012 13:00:00,0.31,1,0,0
03/10/2012 14:00:00,0.34,1,0,0
03/10/2012 15:00:00,0.49,1,0,0
03/10/2012 16:00:00,0.35,1,0,0
03/10/2012 17:00:00,2.77,1,0,0
03/10/2012 18:00:00,4.41,1,0,0
03/10/2012 19:00:00,0.44,1,0,0
03/10/2012 20:00:00,0.34,1,0,0
03/10/2012 21:00:00,0.33,1,0,0
03/10/2012 22:00:00,0.34,1,0,0
03/10/2012 23:00:00,0.33,1,0,0
03/10/2012 00:00:00,0.34,1,0,0
03/11/2012 01:00:00,0.34,1,0,0
03/11/2012 03:00:00,0.32,1,0,0
03/11/2012 04:00:00,0.3,1,0,0
03/11/2012 05:00:00,0.28,1,0,0
03/11/2012 06:00:00,0.29,1,0,0
03/11/2012 07:00:00,0.28,1,0,0
03/11/2012 08:00:00,0.26,1,0,0
03/11/2012 09:00:00,0.28,1,0,0
03/11/2012 10:00:00,0.63,1,0,0
03/11/2012 11:00:00,0.49,1,0,0
03/11/2012 12:00:00,0.64,1,0,0
03/11/2012 13:00:00,3.72,1,0,0
03/11/2012 14:00:00,1.87,1,0,0
03/11/2012 15:00:00,0.43,1,0,0
03/11/2012 16:00:00,0.41,1,0,0
03/11/2012 17:00:00,0.44,1,0,0
03/11/2012 18:00:00,0.35,1,0,0
03/11/2012 19:00:00,0.32,1,0,0
03/11/2012 20:00:00,0.31,1,0,0
03/11/2012 21:00:00,0.43,1,0,0
03/11/2012 22:00:00,0.43,1,0,0
03/11/2012 23:00:00,0.42,1,0,0
03/11/2012 00:00:00,0.47,1,0,0
03/12/2012 01:00:00,0.52,1,0,0
03/12/2012 02:00:00,0.3,1,0,0
03/12/2012 03:00:00,0.3,1,0,0
03/12/2012 04:00:00,0.29,1,0,0
03/12/2012 05:00:00,0.29,1,0,0
03/12/2012 06:00:00,0.3,1,0,0
03/12/2012 07:00:00,0.29,1,0,0
03/12/2012 08:00:00,0.55,0,0,1
03/12/2012 09:00:00,0.4,0,0,1
03/12/2012 10:00:00,0.4,0,0,1
03/12/2012 11:00:00,0.62,0,0,1
03/12/2012 12:00:00,1.41,0,1,0
03/12/2012 13:00:00,1.93,0,1,0
03/12/2012 14:00:00,0.43,0,1,0
03/12/2012 15:00:00,0.38,0,1,0
03/12/2012 16:00:00,0.3,0,1,0
03/12/2012 17:00:00,0.31,0,1,0
03/12/2012 18:00:00,0.28,0,0,1
03/12/2012 19:00:00,0.36,0,0,1
03/12/2012 20:00:00,0.37,1,0,0
03/12/2012 21:00:00,0.54,1,0,0
03/12/2012 22:00:00,0.54,1,0,0
03/12/2012 23:00:00,0.42,1,0,0
03/12/2012 00:00:00,0.45,1,0,0
03/13/2012 01:00:00,0.34,1,0,0
03/13/2012 02:00:00,0.25,1,0,0
03/13/2012 03:00:00,0.26,1,0,0
03/13/2012 04:00:00,0.27,1,0,0
03/13/2012 05:00:00,0.25,1,0,0
03/13/2012 06:00:00,0.3,1,0,0
03/13/2012 07:00:00,0.27,1,0,0
03/13/2012 08:00:00,0.41,0,0,1
03/13/2012 09:00:00,0.27,0,0,1
03/13/2012 10:00:00,0.33,0,0,1
03/13/2012 11:00:00,0.35,0,0,1
03/13/2012 12:00:00,0.35,0,1,0
03/13/2012 13:00:00,0.38,0,1,0
03/13/2012 14:00:00,0.27,0,1,0
03/13/2012 15:00:00,0.26,0,1,0
03/13/2012 16:00:00,0.25,0,1,0
03/13/2012 17:00:00,0.26,0,1,0
03/13/2012 18:00:00,0.26,0,0,1
03/13/2012 19:00:00,0.32,0,0,1
03/13/2012 20:00:00,0.34,1,0,0
03/13/2012 21:00:00,0.48,1,0,0
03/13/2012 22:00:00,0.42,1,0,0
03/13/2012 23:00:00,0.39,1,0,0
03/13/2012 00:00:00,0.36,1,0,0
03/14/2012 01:00:00,0.26,1,0,0
03/14/2012 02:00:00,0.25,1,0,0
03/14/2012 03:00:00,0.27,1,0,0
03/14/2012 04:00:00,0.25,1,0,0
03/14/2012 05:00:00,0.29,1,0,0
03/14/2012 06:00:00,0.27,1,0,0
03/14/2012 07:00:00,0.28,1,0,0
03/14/2012 08:00:00,0.45,0,0,1
03/14/2012 09:00:00,0.34,0,0,1
03/14/2012 10:00:00,0.44,0,0,1
03/14/2012 11:00:00,0.38,0,0,1
03/14/2012 12:00:00,0.3,0,1,0
03/14/2012 13:00:00,0.28,0,1,0
03/14/2012 14:00:00,0.33,0,1,0
03/14/2012 15:00:00,0.33,0,1,0
03/14/2012 16:00:00,0.35,0,1,0
03/14/2012 17:00:00,0.34,0,1,0
03/14/2012 18:00:00,0.39,0,0,1
03/14/2012 19:00:00,0.41,0,0,1
03/14/2012 20:00:00,0.46,1,0,0
03/14/2012 21:00:00,0.47,1,0,0
03/14/2012 22:00:00,0.47,1,0,0
03/14/2012 23:00:00,0.43,1,0,0
03/14/2012 00:00:00,0.37,1,0,0
03/15/2012 01:00:00,0.47,1,0,0
03/15/2012 02:00:00,0.26,1,0,0
03/15/2012 03:00:00,0.25,1,0,0
03/15/2012 04:00:00,0.27,1,0,0
03/15/2012 05:00:00,0.28,1,0,0
03/15/2012 06:00:00,0.28,1,0,0
03/15/2012 07:00:00,0.26,1,0,0
03/15/2012 08:00:00,0.41,0,0,1
03/15/2012 09:00:00,0.34,0,0,1
03/15/2012 10:00:00,0.38,0,0,1
03/15/2012 11:00:00,0.35,0,0,1
03/15/2012 12:00:00,0.35,0,1,0
03/15/2012 13:00:00,0.35,0,1,0
03/15/2012 14:00:00,0.35,0,1,0
03/15/2012 15:00:00,0.34,0,1,0
03/15/2012 16:00:00,0.42,0,1,0
03/15/2012 17:00:00,0.38,0,1,0
03/15/2012 18:00:00,0.34,0,0,1
03/15/2012 19:00:00,0.36,0,0,1
03/15/2012 20:00:00,0.38,1,0,0
03/15/2012 21:00:00,0.41,1,0,0
03/15/2012 22:00:00,0.42,1,0,0
03/15/2012 23:00:00,0.46,1,0,0
03/15/2012 00:00:00,0.52,1,0,0
03/16/2012 01:00:00,0.32,1,0,0
03/16/2012 02:00:00,0.32,1,0,0
03/16/2012 03:00:00,0.3,1,0,0
03/16/2012 04:00:00,0.31,1,0,0
03/16/2012 05:00:00,0.32,1,0,0
03/16/2012 06:00:00,0.32,1,0,0
03/16/2012 07:00:00,0.41,1,0,0
03/16/2012 08:00:00,0.34,0,0,1
03/16/2012 09:00:00,0.36,0,0,1
03/16/2012 10:00:00,0.47,0,0,1
03/16/2012 11:00:00,0.44,0,0,1
03/16/2012 12:00:00,3.08,0,1,0
03/16/2012 13:00:00,0.75,0,1,0
03/16/2012 14:00:00,0.3,0,1,0
03/16/2012 15:00:00,0.31,0,1,0
03/16/2012 16:00:00,0.29,0,1,0
03/16/2012 17:00:00,0.31,0,1,0
03/16/2012 18:00:00,0.31,0,0,1
03/16/2012 19:00:00,0.3,0,0,1
03/16/2012 20:00:00,0.33,1,0,0
03/16/2012 21:00:00,0.3,1,0,0
03/16/2012 22:00:00,0.3,1,0,0
03/16/2012 23:00:00,0.43,1,0,0
03/16/2012 00:00:00,0.33,1,0,0
03/17/2012 01:00:00,0.28,1,0,0